Exchange Date,Close,CloseNDAQO,CloseDIA,CloseUSO,CloseGLD
7-Feb-08,109.3685273,40.08,122.73,558.4,89.85
8-Feb-08,110.4622125,40.77,121.75,583.2,91
11-Feb-08,111.5668347,41.11,122.32,596.4,91.33
12-Feb-08,112.682503,41.75,123.77,588.72,89.33
13-Feb-08,113.809328,42.21,125.26,592.88,89.44
14-Feb-08,114.9474213,42.24,124.01,606.08,89.71
15-Feb-08,116.0968955,41.47,123.33,607.44,89.15
19-Feb-08,117.2578645,41.47,123.68,630.48,91.58
20-Feb-08,118.4304431,39.1,124.09,634.56,93.24
21-Feb-08,119.6147476,39.96,123.2,618.64,93.25
22-Feb-08,120.810895,40.4,123.8,628.8,93.39
25-Feb-08,122.019004,40.59,125.57,629.89,92.74
26-Feb-08,123.239194,41.1,126.81,640.8,93.71
27-Feb-08,124.471586,41.58,126.83,631.36,94.78
28-Feb-08,125.7163018,42.87,125.84,651.84,95.99
29-Feb-08,126.9734649,41.51,123.01,643.36,96.18
3-Mar-08,128.2431995,40.27,122.5,650.56,97.24
4-Mar-08,129.5256315,39.58,122.4,635.2,95.18
5-Mar-08,130.8208878,40.36,122.87,666.4,97.72
6-Mar-08,132.1290967,38.79,120.8,671.12,96.5
7-Mar-08,133.4503877,37.79,118.93,669.84,96.09
10-Mar-08,134.7848915,35.86,117.98,685.04,95.87
11-Mar-08,136.1327404,39.09,122.06,690.72,95.99
12-Mar-08,137.4940679,38.73,121.4,695.36,97.01
13-Mar-08,138.8690085,40.47,121.51,697.68,98.34
14-Mar-08,140.2576986,38.63,120.02,692.08,98.71
17-Mar-08,141.6602756,36.06,120.09,666.4,99.17
18-Mar-08,143.0768784,39.49,124.05,686.4,96.5
19-Mar-08,144.5076471,37.9,121.44,658.32,93.04
20-Mar-08,145.9527236,39.68,123.11,650.4,89.91
24-Mar-08,147.4122509,41.36,125.34,642.08,90.1
25-Mar-08,148.8863734,41.7,125.13,651.76,92.73
26-Mar-08,150.3752371,41.67,123.92,678.48,93.8
27-Mar-08,151.8789895,39.4,123.15,685.84,93.46
28-Mar-08,153.3977794,38.79,122.23,674.96,91.88
31-Mar-08,154.9317572,38.66,122.4,650.88,90.41
1-Apr-08,156.4810747,41.08,126.07,648.48,86.86
2-Apr-08,158.0458855,41.69,126.19,670.24,89.27
3-Apr-08,159.6263443,41.35,126.33,669.2,89.42
4-Apr-08,161.2226078,40.86,126.1,679.04,90.25
7-Apr-08,162.8348338,40.52,126.05,695.44,91.17
8-Apr-08,161.2064855,40.29,126.13,697.52,90.35
9-Apr-08,159.5944207,39.33,125.65,711.2,92.29
10-Apr-08,157.9984764,38.87,125.95,705.44,91.77
11-Apr-08,156.4184917,38.15,123.34,707.84,91.3
14-Apr-08,154.8543068,38.25,123.17,717.12,91.11
15-Apr-08,153.3057637,38.62,123.48,731.52,91.66
16-Apr-08,151.7727061,39.53,126.64,737.2,93.27
17-Apr-08,150.254979,41.2,126.7,738.96,92.56
18-Apr-08,148.7524292,40.61,127.86,750.32,90.62
21-Apr-08,147.2649049,39.68,128.03,755.04,90.25
22-Apr-08,145.7922559,38.62,127.37,760.64,90.27
23-Apr-08,144.3343333,37.37,127.3,761.44,89.22
24-Apr-08,142.89099,37.69,128.1,745.6,87.22
25-Apr-08,141.4620801,36.85,128.8,765.28,87.27
28-Apr-08,140.0474593,38.27,128.79,765.52,87.69
29-Apr-08,138.6469847,38,128.18,743.92,85.81
30-Apr-08,137.2605148,36.45,128.19,740,86.65
1-May-08,135.8879097,37.47,129.96,723.04,83.99
2-May-08,134.5290306,38.21,130.73,747.2,84.58
5-May-08,133.1837403,38.01,129.63,773.92,86.27
6-May-08,131.8519029,39.27,130.25,787.04,86.63
7-May-08,130.5333839,39.62,128.4,798.4,85.82
8-May-08,129.22805,39.15,128.24,805.28,87.24
9-May-08,127.9357695,38.31,127.5,816.96,87.42
12-May-08,126.6564118,38.28,128.76,800.88,86.99
13-May-08,125.3898477,37.71,128.41,813.68,85.39
14-May-08,124.1359492,37.65,129,801.76,85.2
15-May-08,122.8945897,37.99,130.05,801.68,87
16-May-08,121.6656438,37.5,129.6,818.16,89.1
19-May-08,120.4489874,36.27,130.23,822.4,89.39
20-May-08,119.2444975,35.16,128.31,834.4,90.9
21-May-08,118.0520525,33,126.06,866.48,91.96
22-May-08,116.871532,32.93,126.02,845.04,90.98
23-May-08,115.7028167,33.62,124.61,855.6,91.23
27-May-08,114.5457885,33.32,125.43,834.08,89.36
28-May-08,113.4003306,33.99,125.84,847.36,89.14
29-May-08,112.2663273,34.42,126.23,818.08,86.51
30-May-08,111.1436641,35.03,126.13,824.48,87.45
2-Jun-08,110.0322274,33.7,125.16,824.4,87.96
3-Jun-08,108.9319052,33.29,123.96,805.2,86.88
4-Jun-08,107.8425861,32.27,123.99,791.84,86.65
5-Jun-08,106.7641602,33.15,126.11,831.6,86.45
6-Jun-08,105.6965186,32.46,122.12,897.36,89.06
9-Jun-08,104.6395535,32.13,122.96,872.4,87.99
10-Jun-08,103.5931579,32.12,122.96,856.16,85.55
11-Jun-08,102.5572263,31.57,121.05,887.92,87.02
12-Jun-08,101.5316541,31.47,121.63,890.16,85.6
13-Jun-08,100.5163375,32.3,123.1,873.6,85.83
16-Jun-08,100,32.95,122.66,871.92,87.01
17-Jun-08,101,32,121.93,869.44,87.25
18-Jun-08,102.01,31.21,120.33,887.12,88.28
19-Jun-08,103.0301,31.4,120.63,855.28,88.42
20-Jun-08,104.060401,30.31,118.24,873.12,88.95
23-Jun-08,105.101005,29.31,118.33,887.36,87.09
24-Jun-08,106.1520151,29.04,117.94,887.6,87.47
25-Jun-08,107.2135352,30.45,117.91,868,87.42
26-Jun-08,108.2856706,28.57,114.67,904.96,90.61
27-Jun-08,109.3685273,28.28,113.46,910,91.47
30-Jun-08,110.4622125,26.55,113.42,909.28,91.4
1-Jul-08,111.5668347,26.07,113.77,916.72,92.66
2-Jul-08,112.682503,25.46,112.15,934.72,93.17
3-Jul-08,113.809328,24.94,113.05,934.56,92.06
7-Jul-08,114.9474213,24.4,112.21,919.6,91.23
8-Jul-08,116.0968955,25.34,113.74,879.36,90.86
9-Jul-08,117.2578645,24.13,111.66,877.2,91.5
10-Jul-08,118.4304431,23.7,112.22,914.72,93.53
11-Jul-08,119.6147476,24.33,111,939.12,95.16
14-Jul-08,120.810895,24.17,110.5,939.84,95.91
15-Jul-08,122.019004,24.31,109.3,899.12,96.17
16-Jul-08,123.239194,27.24,112.17,874,94.44
17-Jul-08,124.471586,27.62,114.14,844.24,94.22
18-Jul-08,125.7163018,27.49,114.95,835.52,94.17
21-Jul-08,126.9734649,26.14,114.65,853.36,95.12
22-Jul-08,128.2431995,29.25,115.7,826.56,93.06
23-Jul-08,129.5256315,30.4,116.23,800.16,90.57
24-Jul-08,130.8208878,27.77,113.6,811.68,91.33
25-Jul-08,132.1290967,28.84,113.17,794.16,91.69
28-Jul-08,133.4503877,26.78,111.34,804.32,91.73
29-Jul-08,134.7848915,28.33,113.85,784.32,90.59
30-Jul-08,136.1327404,28.12,115.82,817.04,89.52
31-Jul-08,137.4940679,27.77,113.7,799.92,90.08
1-Aug-08,138.8690085,27.2,113.12,808.32,89.57
4-Aug-08,140.2576986,25.75,112.77,780.16,88.14
5-Aug-08,141.6602756,26.42,116.01,764.72,86.08
6-Aug-08,143.0768784,30.89,116.49,763.36,86.64
7-Aug-08,144.5076471,31.4,114.59,771.52,86.09
8-Aug-08,145.9527236,33.73,116.95,741.44,84.43
11-Aug-08,147.4122509,33.48,117.8,740.08,81.13
12-Aug-08,148.8863734,32.09,116.57,731.92,80.52
13-Aug-08,150.3752371,32.12,115.4,750,81.56
14-Aug-08,151.8789895,34.04,116.41,741.92,79.35
15-Aug-08,153.3977794,34.38,116.53,734.4,77.63
18-Aug-08,154.9317572,32.01,114.86,730.08,78.8
19-Aug-08,156.4810747,31.44,113.49,741.92,80.43
20-Aug-08,158.0458855,32.17,114.04,751.84,80.06
21-Aug-08,159.6263443,30.98,114.05,785.68,82.3
22-Aug-08,161.2226078,31.88,116.32,740.32,81.08
25-Aug-08,162.8348338,30.98,113.85,744.8,80.93
26-Aug-08,161.2064855,31.22,114.07,751.2,81.23
27-Aug-08,159.5944207,31.49,115,765.28,81.36
28-Aug-08,157.9984764,33.17,117.13,747.12,82.18
29-Aug-08,156.4184917,32.69,115.45,742.96,81.71
2-Sep-08,154.8543068,33.21,115.16,713.52,79.2
3-Sep-08,153.3057637,33.36,115.51,707.52,78.89
4-Sep-08,151.7727061,31.66,112.2,696.16,78.39
5-Sep-08,150.254979,32.22,112.35,688.48,78.98
8-Sep-08,148.7524292,33.4,115.16,687.44,78.86
9-Sep-08,147.2649049,31,112.53,658.8,76.49
10-Sep-08,145.7922559,30.81,113,663.76,74.22
11-Sep-08,144.3343333,31.29,114.86,651.92,73.08
12-Sep-08,142.89099,31.25,114.79,651.92,75.55
15-Sep-08,141.4620801,28.75,109.8,610.4,77.56
16-Sep-08,140.0474593,28.49,110.66,599.92,76.79
17-Sep-08,138.6469847,28.76,106.76,620,85.46
18-Sep-08,137.2605148,33.03,109.97,633.36,82.8
19-Sep-08,135.8879097,38.8,113.57,661.04,85.98
22-Sep-08,134.5290306,33.77,110.5,700.96,89.18
23-Sep-08,133.1837403,33,108.5,689.04,88.32
24-Sep-08,131.8519029,31.36,108.3,678.88,86.71
25-Sep-08,130.5333839,32.2,110.27,693.52,86.45
26-Sep-08,129.22805,32.6,111.15,689.68,86.64
29-Sep-08,127.9357695,29,104.75,616.72,89.57
30-Sep-08,126.6564118,30.57,108.36,656.08,85.07
1-Oct-08,125.3898477,32.55,108.7,636.72,85.97
2-Oct-08,124.1359492,31.51,105.27,606.56,82.33
3-Oct-08,122.8945897,31.42,103.2,602,82.59
6-Oct-08,121.6656438,29.47,99.9,572.88,84.28
7-Oct-08,120.4489874,27.58,95.07,579.92,87.27
8-Oct-08,119.2444975,27,91.4,578.08,89.42
9-Oct-08,118.0520525,24.75,85.55,556.8,89.9
10-Oct-08,116.871532,25.87,83.75,532,83.22
13-Oct-08,115.7028167,30.03,95.03,542.24,81.99
14-Oct-08,114.5457885,30.32,93.67,520.24,82.2
15-Oct-08,113.4003306,26.75,84.87,485.84,83.31
16-Oct-08,112.2663273,28.09,89.87,474.72,79.29
17-Oct-08,111.1436641,30.99,87.54,474.96,77.21
20-Oct-08,110.0322274,33.44,93.28,494.4,78.5
21-Oct-08,108.9319052,33.09,90.38,470.16,76.03
22-Oct-08,107.8425861,30.71,85.5,439.44,71.71
23-Oct-08,106.7641602,30.11,87.99,452.8,70.65
24-Oct-08,105.6965186,28.49,83.09,424,72.21
27-Oct-08,104.6395535,26.58,80.26,406.8,72.18
28-Oct-08,103.5931579,29.32,91.14,425.76,73.79
29-Oct-08,102.5572263,30.56,89.15,445.44,74
30-Oct-08,101.5316541,31.31,92.5,432,72.71
31-Oct-08,100.5163375,32.46,93.5,444.72,71.34
3-Nov-08,100,31.37,93.43,419.92,71.1
4-Nov-08,101,33.29,96.21,459.04,75.48
5-Nov-08,102.01,32.41,91.85,430.72,72.8
6-Nov-08,103.0301,28.56,87.13,401.2,72.22
7-Nov-08,104.060401,27.34,90.13,400.32,72.5
10-Nov-08,105.101005,26.16,88.93,409.84,73.58
11-Nov-08,106.1520151,26.31,86.75,384.88,72.05
12-Nov-08,107.2135352,23.55,83.09,366,70
13-Nov-08,108.2856706,24.23,88.7,392,72.15
14-Nov-08,109.3685273,21.9,84.22,369.44,73.3
17-Nov-08,110.4622125,20.53,82.95,361.28,72.65
18-Nov-08,111.5668347,19.65,84.34,358.16,72.51
19-Nov-08,112.682503,17.04,80.36,346.08,72.26
20-Nov-08,113.809328,15.76,76.06,316.4,73.45
21-Nov-08,114.9474213,16.84,80.54,328,78.85
24-Nov-08,116.0968955,18.87,83.9,353.04,80.91
25-Nov-08,117.2578645,19.12,84.81,330.88,80.87
26-Nov-08,118.4304431,21.56,87.18,356.32,80.38
28-Nov-08,119.6147476,21.5,88.3,336.72,80.31
1-Dec-08,120.810895,18.8,81.66,319.12,75.65
2-Dec-08,122.019004,20.02,84.36,308,76.95
3-Dec-08,123.239194,20.45,86.04,304.4,76.18
4-Dec-08,124.471586,21.74,83.74,283.28,75.5
5-Dec-08,125.7163018,23.35,86.59,274,74.52
8-Dec-08,126.9734649,25.47,89.12,288.96,76.2
9-Dec-08,128.2431995,25.41,87.11,275.6,76.33
10-Dec-08,129.5256315,25.4,87.64,286.48,79.75
11-Dec-08,130.8208878,23.8,85.86,309.12,80.65
12-Dec-08,132.1290967,24.67,86.36,304.8,80.81
15-Dec-08,133.4503877,23.3,85.99,294.73,82.6
16-Dec-08,134.7848915,26.25,89.57,291.52,84.46
17-Dec-08,136.1327404,25.07,88.35,278.48,85.43
18-Dec-08,137.4940679,25.01,86.36,261.84,83.87
19-Dec-08,138.8690085,24.54,85.36,264.48,82.63
22-Dec-08,140.2576986,23.59,84.96,245.04,83.46
23-Dec-08,141.6602756,23.03,84.07,240,82.63
24-Dec-08,143.0768784,23.2,84.48,232.19,83.46
26-Dec-08,144.5076471,23.28,85.07,232.8,85.6
29-Dec-08,145.9527236,22.44,84.91,247.36,86.35
30-Dec-08,147.4122509,23.64,86.68,241.6,85.9
31-Dec-08,148.8863734,24.71,87.52,264.8,86.52
2-Jan-09,150.3752371,26.13,90.2,285.04,86.23
5-Jan-09,151.8789895,26.74,89.7,298.4,84.48
6-Jan-09,153.3977794,25.82,90.15,298,85.13
7-Jan-09,154.9317572,24.23,87.86,266.16,82.75
8-Jan-09,156.4810747,22.44,87.43,265.6,84.46
9-Jan-09,158.0458855,22,86.14,258.96,83.92
12-Jan-09,159.6263443,21.05,84.79,245.2,80.76
13-Jan-09,161.2226078,22.14,84.42,254.72,80.88
14-Jan-09,162.8348338,20.75,82.08,249.84,79.79
15-Jan-09,161.2064855,20.36,82.18,241.44,80.39
16-Jan-09,159.5944207,21.17,82.69,238.88,82.71
20-Jan-09,157.9984764,18.79,79.41,229.28,84.52
21-Jan-09,156.4184917,21.16,82.24,248.24,84.15
22-Jan-09,154.8543068,20.54,81.16,240.16,84.58
23-Jan-09,153.3057637,21.98,80.52,258.64,88.53
26-Jan-09,151.7727061,21.39,81.07,257.12,88.95
27-Jan-09,150.254979,21.82,81.51,236,88.38
28-Jan-09,148.7524292,23.62,83.68,238,87.42
29-Jan-09,147.2649049,22.11,81.53,233.76,89.5
30-Jan-09,145.7922559,21.82,80.08,233.76,91.31
2-Feb-09,144.3343333,20.47,79.32,227.2,88.84
3-Feb-09,142.89099,21.43,80.63,230.96,88.47
4-Feb-09,141.4620801,22.08,79.69,226.16,89.18
5-Feb-09,140.0474593,23.38,80.55,230.48,90.12
6-Feb-09,138.6469847,24.9,82.86,225.6,89.59
9-Feb-09,137.2605148,23.34,82.75,226,88.32
10-Feb-09,135.8879097,22.17,79.19,215.28,90.21
11-Feb-09,134.5290306,21.89,79.55,208.64,92.29
12-Feb-09,133.1837403,22.05,79.5,209.04,93.17
13-Feb-09,131.8519029,21.39,78.55,204.8,92.55
17-Feb-09,130.5333839,20.02,75.75,187.68,95.45
18-Feb-09,129.22805,20.61,75.76,182.88,96.91
19-Feb-09,127.9357695,20.3,75.03,194.24,95.77
20-Feb-09,126.6564118,20.7,73.73,194.8,97.8
23-Feb-09,125.3898477,19.77,71.15,186.56,97.73
24-Feb-09,124.1359492,21.12,73.38,195.52,94.73
25-Feb-09,122.8945897,20.96,72.67,208,93.15
26-Feb-09,121.6656438,21.86,71.84,217.84,93.06
27-Feb-09,120.4489874,20.9,70.76,216.4,92.63
2-Mar-09,119.2444975,19.86,67.83,195.84,90.93
3-Mar-09,118.0520525,18.67,67.21,203.12,90.04
4-Mar-09,116.871532,19.95,68.77,220.88,88.99
5-Mar-09,115.7028167,18.79,66.07,212.48,91.99
6-Mar-09,114.5457885,19.29,66.5,223.92,92.29
9-Mar-09,113.4003306,19.77,65.44,229.2,90.57
10-Mar-09,112.2663273,22.54,69.14,222.64,88.14
11-Mar-09,111.1436641,23.57,69.48,210.4,89.22
12-Mar-09,110.0322274,23.93,71.77,225.85,91.1
13-Mar-09,108.9319052,22.27,72.32,221.04,91.3
16-Mar-09,107.8425861,21.07,72.31,226,90.8
17-Mar-09,106.7641602,22.48,74.08,235.52,90.04
18-Mar-09,105.6965186,22.53,74.97,236.88,93.09
19-Mar-09,104.6395535,21.11,74.11,242.88,94.35
20-Mar-09,103.5931579,21.1,72.74,246.08,93.59
23-Mar-09,102.5572263,23.82,77.76,254.24,92.08
24-Mar-09,101.5316541,21.1,76.51,252.56,91
25-Mar-09,100.5163375,20.97,77.41,249.68,91.98
26-Mar-09,100,20.76,79.1,256.16,91.93
27-Mar-09,101,19.8,77.81,246,90.69
30-Mar-09,102.01,18.35,75.25,229.6,89.98
31-Mar-09,103.0301,19.58,75.84,232.4,90.28
1-Apr-09,104.060401,18.95,77.53,228.64,91.03
2-Apr-09,105.101005,19.96,79.71,247.84,88.8
3-Apr-09,106.1520151,21.31,80.16,247.44,87.59
6-Apr-09,107.2135352,20.76,79.76,241.84,85.27
7-Apr-09,108.2856706,19.8,77.89,231.52,86.74
8-Apr-09,109.3685273,20.4,78.37,235.92,86.61
9-Apr-09,110.4622125,21.99,80.89,245.52,86.31
13-Apr-09,111.5668347,22.53,80.55,237.44,87.88
14-Apr-09,112.682503,20.34,79.27,233.68,87.37
15-Apr-09,113.809328,19.62,80.3,234.48,87.5
16-Apr-09,114.9474213,19.79,81.26,234.32,85.81
17-Apr-09,116.0968955,19.8,81.31,235.6,85.22
20-Apr-09,117.2578645,18.08,78.52,217.76,86.95
21-Apr-09,118.4304431,18.49,79.59,218.64,86.89
22-Apr-09,119.6147476,18.34,78.81,218.72,87.38
23-Apr-09,120.810895,18.94,79.65,223.04,88.8
24-Apr-09,122.019004,19.1,80.73,231.2,89.72
27-Apr-09,123.239194,18.72,80.26,224.64,89.01
28-Apr-09,124.471586,18.16,80.12,222.8,87.75
29-Apr-09,125.7163018,18.76,81.77,228.48,88.33
30-Apr-09,126.9734649,19.23,81.67,229.04,87.27
1-May-09,128.2431995,19.36,82.16,236.96,86.95
4-May-09,129.5256315,20.36,84.24,244.48,88.64
5-May-09,130.8208878,20.1,84.16,241.2,88.25
6-May-09,132.1290967,21.61,85.2,251.44,89.54
7-May-09,133.4503877,20.04,84.17,251.92,89.44
8-May-09,134.7848915,20.38,85.72,259.92,89.98
11-May-09,136.1327404,19.3,84.43,258.32,89.69
12-May-09,137.4940679,18.58,84.72,261.04,90.7
13-May-09,138.8690085,17.63,83.13,257.52,91.09
14-May-09,140.2576986,17.95,83.39,259.2,91.03
15-May-09,141.6602756,17.88,82.78,250.4,91.55
18-May-09,143.0768784,18.79,85.12,261.68,90.36
19-May-09,144.5076471,17.91,84.74,262.32,90.96
20-May-09,145.9527236,17.85,84.19,270.96,92.25
21-May-09,147.4122509,18.78,83.1,267.04,93.85
22-May-09,148.8863734,19.39,82.87,269.6,94.15
26-May-09,150.3752371,20.83,84.85,272.88,93.76
27-May-09,151.8789895,20.01,83.16,276.66,93.45
28-May-09,153.3977794,20.76,84.02,282.72,94.24
29-May-09,154.9317572,21.11,85.39,291.2,96.2
1-Jun-09,156.4810747,20.8,87.35,299.44,95.73
2-Jun-09,158.0458855,21.43,87.5,300.88,96.36
3-Jun-09,159.6263443,21.19,86.95,290,94.41
4-Jun-09,161.2226078,22.23,87.51,301.52,96.23
5-Jun-09,162.8348338,22,87.91,299.2,93.71
8-Jun-09,161.2064855,21.42,87.74,300.32,93.56
9-Jun-09,159.5944207,22.05,87.74,305.52,93.83
10-Jun-09,157.9984764,21.82,87.65,311.76,93.86
11-Jun-09,156.4184917,22,87.86,317.44,93.7
12-Jun-09,154.8543068,21.75,88.31,315.44,92.17
15-Jun-09,153.3057637,21.13,86.49,308.16,91.1
16-Jun-09,151.7727061,21.09,85.26,308.08,91.93
17-Jun-09,150.254979,20.44,85.23,309.6,92.35
18-Jun-09,148.7524292,20.84,85.62,310.8,91.61
19-Jun-09,147.2649049,21.17,85.31,303.76,91.9
22-Jun-09,145.7922559,19.86,83.32,290,90.54
23-Jun-09,144.3343333,20.2,83.18,299.28,90.92
24-Jun-09,142.89099,20.76,83.03,296.72,91.45
25-Jun-09,141.4620801,21.11,84.72,304.4,92.31
26-Jun-09,140.0474593,21.15,84.27,300.08,92.29
29-Jun-09,138.6469847,21.45,85.25,309.36,92.04
30-Jun-09,137.2605148,21.31,84.66,303.44,91.18
1-Jul-09,135.8879097,20.69,85.03,299.68,92.39
2-Jul-09,134.5290306,20.46,82.99,288.4,91.25
6-Jul-09,133.1837403,19.92,83.25,277.68,90.76
7-Jul-09,131.8519029,18.93,81.55,270.48,90.71
8-Jul-09,130.5333839,19,81.93,260.56,89.27
9-Jul-09,129.22805,19.1,81.77,262.16,89.51
10-Jul-09,127.9357695,18.92,81.44,259.02,89.58
13-Jul-09,126.6564118,19.85,83.31,258.96,90.19
14-Jul-09,125.3898477,19.52,83.66,256.88,90.81
15-Jul-09,124.1359492,20.38,86.2,267.76,92.24
16-Jul-09,122.8945897,20.1,87.23,268.48,91.98
17-Jul-09,121.6656438,20.06,87.46,273.92,91.93
20-Jul-09,120.4489874,20.09,88.33,278.64,93.28
21-Jul-09,119.2444975,19.49,89.17,279.52,93.13
22-Jul-09,118.0520525,19.5,88.88,278.48,93.44
23-Jul-09,116.871532,20.5,90.63,286.32,93.26
24-Jul-09,115.7028167,20.34,90.97,289.77,93.41
27-Jul-09,114.5457885,20.32,91.14,290.56,93.71
28-Jul-09,113.4003306,20.25,90.99,286.08,92.11
29-Jul-09,112.2663273,20.57,90.68,267.76,91.2
30-Jul-09,111.1436641,21.18,91.42,283.92,91.62
31-Jul-09,110.0322274,21.13,91.67,294.48,93.35
3-Aug-09,108.9319052,21.46,92.86,303.36,93.87
4-Aug-09,107.8425861,21.39,93.19,303.76,94.68
5-Aug-09,106.7641602,21.66,92.83,305.6,94.78
6-Aug-09,105.6965186,22,92.63,306.16,94.6
7-Aug-09,104.6395535,22.87,93.79,301.2,93.75
10-Aug-09,103.5931579,22.37,93.5,301.68,92.93
11-Aug-09,102.5572263,21.9,92.58,294.88,92.79
12-Aug-09,101.5316541,22.06,93.77,298.8,92.95
13-Aug-09,100.5163375,21.63,94.19,302.4,93.72
14-Aug-09,100,21.25,93.41,288.24,93
17-Aug-09,101,20.2,91.61,284.16,91.61
18-Aug-09,102.01,20.51,92.3,294.88,92.06
19-Aug-09,103.0301,20.35,93.13,304.96,92.53
20-Aug-09,104.060401,20.5,93.79,301.36,92.27
21-Aug-09,105.101005,20.84,95.03,305.84,93.65
24-Aug-09,106.1520151,20.67,95.13,306.4,92.34
25-Aug-09,107.2135352,21.13,95.48,297.36,92.76
26-Aug-09,108.2856706,21.1,95.46,295.6,92.79
27-Aug-09,109.3685273,21.09,95.82,301.76,93.19
28-Aug-09,110.4622125,21.34,95.58,301.28,93.87
31-Aug-09,111.5668347,21.95,95.05,288.4,93.4
1-Sep-09,112.682503,21.09,93.21,282.16,93.9
2-Sep-09,113.809328,21.05,92.83,281.44,96.19
3-Sep-09,114.9474213,21.09,93.45,282.56,97.46
4-Sep-09,116.0968955,20.82,94.45,281.04,97.53
8-Sep-09,117.2578645,20.85,95.06,295.52,97.43
9-Sep-09,118.4304431,20.83,95.53,295.52,97.08
10-Sep-09,119.6147476,21,96.34,298.96,97.7
11-Sep-09,120.810895,20.87,96.22,286.56,98.78
14-Sep-09,122.019004,20.83,96.32,285.68,97.96
15-Sep-09,123.239194,21.49,96.9,293.6,98.9
16-Sep-09,124.471586,22.25,98.08,299.44,99.91
17-Sep-09,125.7163018,22.57,98.06,299.92,99.34
18-Sep-09,126.9734649,22.62,98.11,296.96,98.67
21-Sep-09,128.2431995,22.03,97.74,286.8,98.36
22-Sep-09,129.5256315,22.43,98.21,295.84,99.67
23-Sep-09,130.8208878,21.94,97.58,281.04,98.83
24-Sep-09,132.1290967,21.66,96.99,271.76,97.55
25-Sep-09,133.4503877,21.29,96.74,272,97
28-Sep-09,134.7848915,21.86,97.84,276.08,97.05
29-Sep-09,136.1327404,21.34,97.44,274.48,97.43
30-Sep-09,137.4940679,21.05,97.09,289.52,98.85
1-Oct-09,138.8690085,20.18,95.12,289.84,97.89
2-Oct-09,140.2576986,19.75,94.86,286.96,98.37
5-Oct-09,141.6602756,20.43,95.97,289.44,99.82
6-Oct-09,143.0768784,20.32,97.29,292.32,102.28
7-Oct-09,144.5076471,20.21,97.28,287.68,102.36
8-Oct-09,145.9527236,20.34,97.91,293.44,103.64
9-Oct-09,147.4122509,20.4,98.69,297.28,102.84
12-Oct-09,148.8863734,20.45,98.94,301.52,103.56
13-Oct-09,150.3752371,20.25,98.83,305.2,104.26
14-Oct-09,151.8789895,20.79,100.23,308.88,104.18
15-Oct-09,153.3977794,20.41,100.65,319.28,102.86
16-Oct-09,154.9317572,19.71,99.99,323.6,103.18
19-Oct-09,156.4810747,19.87,100.86,326.08,104.23
20-Oct-09,158.0458855,20.58,100.39,323.12,103.42
21-Oct-09,159.6263443,20,99.43,330.64,103.75
22-Oct-09,161.2226078,19.99,100.74,331.76,103.92
23-Oct-09,162.8348338,19.85,99.83,327.28,103.49
26-Oct-09,161.2064855,19.24,98.81,321.04,101.86
27-Oct-09,159.5944207,18.61,98.82,324.72,101.85
28-Oct-09,157.9984764,18.25,97.68,315.68,100.73
29-Oct-09,156.4184917,18.96,99.54,327.2,102.69
30-Oct-09,154.8543068,18.06,97.06,314.56,102.53
2-Nov-09,153.3057637,18.03,97.85,319.76,103.95
3-Nov-09,151.7727061,18.28,97.8,324.96,106.46
4-Nov-09,150.254979,18.2,98.17,327.92,107.1
5-Nov-09,148.7524292,18.07,100.16,326.4,106.98
6-Nov-09,147.2649049,18.46,100.37,317.6,107.43
9-Nov-09,145.7922559,18.7,102.42,324,108.19
10-Nov-09,144.3343333,18.39,102.69,323.28,108.39
11-Nov-09,142.89099,18.73,103.13,324.4,109.6
12-Nov-09,141.4620801,19.17,102.17,314.16,108.21
13-Nov-09,140.0474593,18.92,102.91,312.96,109.74
16-Nov-09,138.6469847,19.05,104.26,322.32,111.63
17-Nov-09,137.2605148,18.92,104.59,323.84,111.97
18-Nov-09,135.8879097,19.21,104.55,325.36,112.25
19-Nov-09,134.5290306,19.3,103.65,317.28,112.3
20-Nov-09,133.1837403,18.97,103.25,315.36,112.94
23-Nov-09,131.8519029,19.51,104.46,315.04,114.29
24-Nov-09,130.5333839,19.86,104.36,308.64,114.73
25-Nov-09,129.22805,19.78,104.63,316,116.62
27-Nov-09,127.9357695,18.78,103.18,308,115.06
30-Nov-09,126.6564118,18.68,103.58,313.2,115.64
1-Dec-09,125.3898477,19.17,104.73,316.96,117.38
2-Dec-09,124.1359492,19.6,104.58,310.72,119.18
3-Dec-09,122.8945897,19.69,103.69,308.16,118.7
4-Dec-09,121.6656438,20.02,103.99,306.64,113.75
7-Dec-09,120.4489874,19.62,104.05,299.92,113.11
8-Dec-09,119.2444975,19.45,102.94,294.8,110.95
9-Dec-09,118.0520525,19.6,103.45,286.96,110.84
10-Dec-09,116.871532,19.59,104.18,285.84,110.82
11-Dec-09,115.7028167,19.66,104.92,283.84,109.32
14-Dec-09,114.5457885,19.93,105.2,284.64,110.24
15-Dec-09,113.4003306,19.59,104.74,287.44,110.21
16-Dec-09,112.2663273,20.05,104.67,293.92,111.59
17-Dec-09,111.1436641,19.87,103.38,290.88,107.34
18-Dec-09,110.0322274,20,103.14,293.28,108.95
21-Dec-09,108.9319052,20.03,103.88,289.28,106.95
22-Dec-09,107.8425861,20.16,104.45,292.48,106.17
23-Dec-09,106.7641602,20.2,104.45,301.92,106.55
