Time,Close,CloseNDAQO,CloseDIA,CloseUSO,CloseGLD
12/13/21 15:25,470.77,477.67,467.58,463.48,463.68
12/13/21 15:30,470.19,477.7,467.56,463.25,463.75
12/13/21 15:35,470.31,477.88,467.62,463.24,463.86
12/13/21 15:40,469.24,477.9,467.52,463.31,463.36
12/13/21 15:45,469.61,478.12,467.49,463.04,463.65
12/13/21 15:50,469,478.25,467.17,463.38,463.47
12/13/21 15:55,468.49,478.03,467.11,463.47,463.1
12/13/21 16:00,468.71,478.08,467.57,463.46,463.05
12/13/21 16:05,468.53,478.38,467.3,463.5,463.95
12/13/21 16:10,468.74,478.6,467.79,463.54,464.33
12/13/21 16:15,469.16,478.16,467.75,463.53,465.42
12/13/21 16:20,468.97,477.51,467.61,463.23,465.05
12/13/21 16:25,468.18,477.44,467.86,463.34,464.71
12/13/21 16:30,467.81,477.45,467.89,463.29,464.48
12/13/21 16:35,467.54,477.34,467.87,463.25,463.87
12/13/21 16:40,467.7,477.51,468.22,463.39,464.05
12/13/21 16:45,467.62,477.52,467.98,463.57,463.39
12/13/21 16:50,468.14,477.42,468.09,463.45,463.39
12/13/21 16:55,467.92,477.32,468.03,463.5,464.23
12/13/21 17:00,467.78,477.4,467.93,463.44,464.26
12/13/21 17:05,467.24,477.48,467.83,463.42,463.8
12/13/21 17:10,467.53,477.41,468.04,462.86,463.34
12/13/21 17:15,467.24,477.4,468.23,462.75,462.97
12/13/21 17:20,467.05,477.47,468.54,462.21,462.2
12/13/21 17:25,466.9,477.4,468.03,461.62,461.62
12/13/21 17:30,466.99,477.39,468.39,461.68,461.67
12/13/21 17:35,467.18,477.44,468.18,461.68,461.63
12/13/21 17:40,467.17,477.43,468.23,461.93,461.64
12/13/21 17:45,467.28,477.46,467.88,461.78,461.27
12/13/21 17:50,467.04,477.45,468.28,461.79,461.65
12/13/21 17:55,466.86,477.34,468.29,461.66,461.61
12/13/21 18:00,467.32,477.38,468.13,461.89,462.05
12/13/21 18:05,467.32,477.38,467.84,461.95,461.46
12/13/21 18:10,467.73,477.39,466.82,462.23,461.38
12/13/21 18:15,467.82,477.37,466.61,462.8,461.36
12/13/21 18:20,467.58,477.39,466.53,462.68,461.37
12/13/21 18:25,467.76,477.48,466.66,462.2,461.26
12/13/21 18:30,467.86,477.33,466.77,462.05,461.02
12/13/21 18:35,467.77,477.37,466.78,462.13,460.67
12/13/21 18:40,468.07,477.14,466.59,462.24,461.03
12/13/21 18:45,468.01,477.01,466.66,461.82,460.78
12/13/21 18:50,467.57,477.1,466.61,461.6,460.66
12/13/21 18:55,467.38,477.08,466.82,461.31,460.78
12/13/21 19:00,467.52,477.1,466.84,461.72,461.19
12/13/21 19:05,467.69,477.01,467.09,461.54,461.12
12/13/21 19:10,467.58,476.9,466.97,461.12,460.73
12/13/21 19:15,467.56,476.95,466.93,461.05,460.44
12/13/21 19:20,467.62,477,466.92,461.18,460.4
12/13/21 19:25,467.52,476.8,466.88,461.42,460.64
12/13/21 19:30,467.49,476.8,466.94,461.54,460.67
12/13/21 19:35,467.17,476.87,466.9,461.41,461.07
12/13/21 19:40,467.11,476.7,466.9,461.74,461.31
12/13/21 19:45,467.57,476.84,466.91,461.37,461.16
12/13/21 19:50,467.3,476.8,466.93,461.32,461.15
12/13/21 19:55,467.79,476.73,466.82,460.98,461.11
12/13/21 20:00,467.75,476.7,466.78,461.14,461.37
12/13/21 20:05,467.61,476.76,466.85,462.05,461.14
12/13/21 20:10,467.86,476.73,466.78,462.17,461.1
12/13/21 20:15,467.89,476.81,466.78,461.97,460.78
12/13/21 20:20,467.87,476.84,467.14,461.71,460.75
12/13/21 20:25,468.22,,467.23,461.75,460.71
12/13/21 20:30,467.98,477.05,467.02,462.19,460.66
12/13/21 20:35,468.09,477.17,467,462.16,461.19
12/13/21 20:40,468.03,477.48,466.93,461.93,461.87
12/13/21 20:45,467.93,477.54,466.74,462.36,461.86
12/13/21 20:50,467.83,477.57,467,462.16,461.99
12/13/21 20:55,468.04,477.52,467.01,462.28,462.22
12/13/21 21:00,468.23,477.5,467.1,462.1,461.9
12/13/21 21:05,468.54,477.38,467,462.16,462.24
12/13/21 21:10,468.03,477.49,466.99,462.32,462.23
12/13/21 21:15,468.39,477.42,467.01,462.24,462.44
12/13/21 21:20,468.18,477.45,467.29,462.47,462.24
12/13/21 21:25,468.23,477.54,467.29,462.23,462.26
12/13/21 21:30,467.88,477.71,467.28,461.97,462.48
12/13/21 21:35,468.28,477.89,467.32,462.64,463.1
12/13/21 21:40,468.29,477.67,467.35,463.92,463.43
12/13/21 21:45,468.13,477.64,467.27,464.48,463.27
12/13/21 21:50,467.84,477.61,467.32,465.49,463.56
12/13/21 21:55,466.82,477.78,467.17,465.4,463.53
12/13/21 22:00,466.61,477.6,467.28,464.18,463.93
12/13/21 22:05,466.53,477.49,467.42,463.66,464.12
12/13/21 22:10,466.66,477.35,467.43,463.6,463.89
12/13/21 22:15,466.77,477.39,467.46,464.94,463.16
12/13/21 22:20,466.78,477.39,,464.61,462.92
12/13/21 22:25,466.59,477.39,,464.79,462.51
12/13/21 22:30,466.66,477.31,467.46,465.49,463.39
12/13/21 22:35,466.61,477.4,467.87,464.79,463.17
12/13/21 22:40,466.82,477.4,467.64,465.56,463.34
12/13/21 22:45,466.84,477.16,467.68,467.1,463.02
12/13/21 22:50,467.09,477.24,467.48,467.58,463.07
12/13/21 22:55,466.97,477.24,467.45,468.79,463.23
12/13/21 23:00,466.93,477.35,467.51,469.22,463.19
12/13/21 23:05,466.92,477.35,466.77,469.52,463.25
12/13/21 23:10,466.88,477.35,466.54,469.48,463.3
12/13/21 23:15,466.94,477.35,466.49,469.48,463.4
12/13/21 23:20,466.9,477.25,465.21,470.13,463.4
12/13/21 23:25,466.9,477.25,464.9,470.13,463.43
12/13/21 23:30,466.91,477.25,464.88,468.91,463.44
12/13/21 23:35,466.93,477.25,465.28,468.28,463.42
12/13/21 23:40,466.82,477.25,465.15,470.02,463.35
12/13/21 23:45,466.78,477.25,464.95,470.58,463.27
12/13/21 23:50,466.85,477.25,465.09,470.58,463.27
12/13/21 23:55,466.78,477.25,465.24,470.88,463.3
12/14/21 0:00,466.78,477.25,465.5,470.8,463.32
12/14/21 0:05,467.14,477.25,465.37,470.68,463.3
12/14/21 0:10,467.23,477.25,465.28,470.58,463.27
12/14/21 0:15,467.02,477.25,465.1,470.73,463.27
12/14/21 0:20,467,477.25,465.02,470.77,463.26
12/14/21 0:25,466.93,477.25,465.2,470.77,463.24
12/14/21 0:30,466.74,477.25,465.4,470.63,463.27
12/14/21 0:35,467,477.25,465.65,470.7,463.32
12/14/21 0:40,467.01,477.25,465.62,470.76,463.36
12/14/21 0:45,467.1,477.25,465.56,470.76,463.47
12/14/21 0:50,467,477.25,465.6,470.79,463.52
12/14/21 0:55,466.99,477.25,465.47,470.79,463.66
12/14/21 1:00,467.01,477.1,465.3,470.79,463.5
12/14/21 1:05,467.29,477.1,465.39,470.8,463.24
12/14/21 1:10,467.29,477.1,465.4,470.79,463.06
12/14/21 1:15,467.28,477.1,465.41,470.86,463.14
12/14/21 1:20,467.32,477.1,465.36,470.86,463.08
12/14/21 1:25,467.35,477.1,465.43,470.97,463.21
12/14/21 1:30,467.27,477.1,465.65,470.88,463.2
12/14/21 1:35,467.32,477.1,465.76,470.9,463.3
12/14/21 1:40,467.17,477.1,465.9,470.9,463.25
12/14/21 1:45,467.28,477.1,465.97,470.95,463.47
12/14/21 1:50,467.42,477.1,466.14,470.96,463.69
12/14/21 1:55,467.43,477.1,466.11,470.87,463.62
12/14/21 2:00,467.46,477.1,466.02,470.85,463.71
12/14/21 2:05,,477.1,465.72,471.2,463.7
12/14/21 6:20,,477.1,465.68,471.2,463.7
12/14/21 6:25,,477.06,465.68,471.2,463.7
12/14/21 6:30,,477.06,465.68,471.2,463.7
12/14/21 10:05,467.46,477.05,465.73,471.16,463.77
12/14/21 10:10,467.87,477.05,465.73,471.5,463.89
12/14/21 10:15,467.64,477.13,465.67,471.58,463.89
12/14/21 10:20,467.68,477.23,465.64,471.61,463.7
12/14/21 10:25,467.48,477.29,465.89,471.55,463.75
12/14/21 10:30,467.45,477.22,465.79,471.55,463.71
12/14/21 10:35,467.51,477.23,465.78,471.14,463.72
12/14/21 10:40,466.77,477.4,465.54,471.24,
12/14/21 10:45,466.54,477.46,465.62,471.4,
12/14/21 10:50,466.49,477.46,464.11,471.27,463.73
12/14/21 10:55,465.21,477.46,464.2,471.3,463.57
12/14/21 11:00,464.9,477.38,463.83,470.9,463.34
12/14/21 11:05,464.88,477.23,463.58,470.81,463.08
12/14/21 11:10,465.28,477.23,463.68,470.76,462.92
12/14/21 11:15,465.15,477.43,463.75,470.76,462.8
12/14/21 11:20,464.95,477.43,463.86,470.72,463.13
12/14/21 11:25,465.09,477.31,463.36,470.81,463.2
12/14/21 11:30,465.24,477.31,463.65,470.75,463.09
12/14/21 11:35,465.5,477.31,463.47,470.91,463.16
12/14/21 11:40,465.37,477.31,463.1,471,463.02
12/14/21 11:45,465.28,477.16,463.05,471.09,463.12
12/14/21 11:50,465.1,477.16,463.95,471.1,463.15
12/14/21 11:55,465.02,477.16,464.33,471.1,463.15
12/14/21 12:00,465.2,477.16,465.42,470.98,463
12/14/21 12:05,465.4,477.16,465.05,470.91,463.16
12/14/21 12:10,465.65,477.16,464.71,470.91,463.12
12/14/21 12:15,465.62,477.16,464.48,470.91,463.29
12/14/21 12:20,465.56,477.16,463.87,,463.25
12/14/21 12:25,465.6,477.16,464.05,473.09,463.29
12/14/21 12:30,465.47,477.16,463.39,472.8,463.38
12/14/21 12:35,465.3,477.16,463.39,473.04,463.32
12/14/21 12:40,465.39,477.16,464.23,472.86,463.32
12/14/21 12:45,465.4,477.16,464.26,472.82,463.55
12/14/21 12:50,465.41,477.16,463.8,472.76,463.34
12/14/21 12:55,465.36,477.16,463.34,473.04,463.28
12/14/21 13:00,465.43,477.13,462.97,472.83,463.12
12/14/21 13:05,465.65,476.89,462.2,473.01,463.11
12/14/21 13:10,465.76,476.91,461.62,473,462.91
12/14/21 13:15,465.9,476.91,461.67,473,463.03
12/14/21 13:20,465.97,476.91,461.63,473.12,462.74
12/14/21 13:25,466.14,476.91,461.64,473.18,462.84
12/14/21 13:30,466.11,476.91,461.27,473.13,462.91
12/14/21 13:35,466.02,476.91,461.65,473.22,462.95
12/14/21 13:40,465.72,477.06,461.61,473.3,463.07
12/14/21 13:45,465.68,477.09,462.05,473.33,463.06
12/14/21 13:50,465.73,477.09,461.46,473.14,463.11
12/14/21 13:55,465.73,477.09,461.38,473.25,463.21
12/14/21 14:00,465.67,477.09,461.36,473.25,463.35
12/14/21 14:05,465.64,477.07,461.37,473.43,463.48
12/14/21 14:10,465.89,477.07,461.26,473.35,463.24
12/14/21 14:15,465.79,477.07,461.02,473.49,463.51
12/14/21 14:20,465.78,477.07,460.67,473.9,463.56
12/14/21 14:25,465.54,476.89,461.03,473.8,463.45
12/14/21 14:30,465.62,476.89,460.78,473.78,463.55
12/14/21 14:35,464.11,477.2,460.66,474,463.48
12/14/21 14:40,464.2,477.18,460.78,474.1,463.25
12/14/21 14:45,463.83,477.18,461.19,474.23,463.24
12/14/21 14:50,463.58,477.24,461.12,474.41,463.31
12/14/21 14:55,463.68,477.24,460.73,474.57,463.04
12/14/21 15:00,463.75,477.31,460.44,474.53,463.38
12/14/21 15:05,463.86,477.17,460.4,474.55,463.47
12/14/21 15:10,463.36,477.23,460.64,474.76,463.46
12/14/21 15:15,463.65,477.09,460.67,474.49,463.5
12/14/21 15:20,463.47,477.42,461.07,474.39,463.54
12/14/21 15:25,463.1,477.39,461.31,474.16,463.53
12/14/21 15:30,463.05,477.15,461.16,473.9,463.23
12/14/21 15:35,463.95,477.07,461.15,473.95,463.34
12/14/21 15:40,464.33,477.4,461.11,473.8,463.29
12/14/21 15:45,465.42,477.38,461.37,473.97,463.25
12/14/21 15:50,465.05,477.46,461.14,473.83,463.39
12/14/21 15:55,464.71,477.2,461.1,473.94,463.57
12/14/21 16:00,464.48,476.38,460.78,473.92,463.45
12/14/21 16:05,463.87,476.61,460.75,473.7,463.5
12/14/21 16:10,464.05,476.83,460.71,473.81,463.44
12/14/21 16:15,463.39,476.7,460.66,473.73,463.42
12/14/21 16:20,463.39,477.08,461.19,473.71,462.86
12/14/21 16:25,464.23,477.21,461.87,473.67,462.75
12/14/21 16:30,464.26,476.88,461.86,473.27,462.21
12/14/21 16:35,463.8,477.06,461.99,473.34,461.62
12/14/21 16:40,463.34,476.98,462.22,473.37,461.68
12/14/21 16:45,462.97,477.04,461.9,473.67,461.68
12/14/21 16:50,462.2,477.46,462.24,473.75,461.93
12/14/21 16:55,461.62,477.74,462.23,473.45,461.78
12/14/21 17:00,461.67,477.13,462.44,473.3,461.79
12/14/21 17:05,461.63,477.16,462.24,473.18,461.66
12/14/21 17:10,461.64,477.27,462.26,472.78,461.89
12/14/21 17:15,461.27,477.2,462.48,472.76,461.95
12/14/21 17:20,461.65,477.21,463.1,473.02,462.23
12/14/21 17:25,461.61,477.31,463.43,472.66,462.8
12/14/21 17:30,462.05,476.94,463.27,472.52,462.68
12/14/21 17:35,461.46,476.73,463.56,472.65,462.2
12/14/21 17:40,461.38,476.91,463.53,472.84,462.05
12/14/21 17:45,461.36,476.94,463.93,472.92,462.13
12/14/21 17:50,461.37,476.95,464.12,472.57,462.24
12/14/21 17:55,461.26,477.23,463.89,472.16,461.82
12/14/21 18:00,461.02,476.81,463.16,471.63,461.6
12/14/21 18:05,460.67,476.89,462.92,471.2,461.31
12/14/21 18:10,461.03,476.41,462.51,472.35,461.72
12/14/21 18:15,460.78,476.46,463.39,471.88,461.54
12/14/21 18:20,460.66,476.39,463.17,470.83,461.12
12/14/21 18:25,460.78,476.56,463.34,470.43,461.05
12/14/21 18:30,461.19,476.84,463.02,469.94,461.18
12/14/21 18:35,461.12,476.71,463.07,470.64,461.42
12/14/21 18:40,460.73,476.93,463.23,470.98,461.54
12/14/21 18:45,460.44,477.02,463.19,471.26,461.41
12/14/21 18:50,460.4,477.05,463.25,471.85,461.74
12/14/21 18:55,460.64,477.14,463.3,471.91,461.37
12/14/21 19:00,460.67,476.82,463.4,471.41,461.32
12/14/21 19:05,461.07,476.31,463.43,471.23,460.98
12/14/21 19:10,461.31,476.21,463.44,471.82,461.14
12/14/21 19:15,461.16,476.06,463.42,471.62,462.05
12/14/21 19:20,461.15,476.18,463.35,471.58,462.17
12/14/21 19:25,461.11,475.95,463.27,470.28,461.97
12/14/21 19:30,461.37,475.98,463.3,470.26,461.71
12/14/21 19:35,461.14,475.53,463.32,469.9,461.75
12/14/21 19:40,461.1,475.57,463.3,470.45,462.19
12/14/21 19:45,460.78,475.65,463.27,470.61,462.16
12/14/21 19:50,460.75,475.9,463.27,470.65,461.93
12/14/21 19:55,460.71,475.86,463.26,469.98,462.36
12/14/21 20:00,460.66,475.9,463.24,469.96,462.16
12/14/21 20:05,461.19,475.91,463.27,470.18,462.28
12/14/21 20:10,461.87,475.88,463.32,470.04,462.1
12/14/21 20:15,461.86,475.68,463.36,469.8,462.16
12/14/21 20:20,461.99,475.76,463.47,469.43,462.32
12/14/21 20:25,462.22,475.85,463.52,469.44,462.24
12/14/21 20:30,461.9,475.27,463.66,468.9,462.47
12/14/21 20:35,462.24,474.69,463.5,468.92,462.23
12/14/21 20:40,462.23,473.91,463.24,469.01,461.97
12/14/21 20:45,462.44,473.51,463.06,469.03,462.64
12/14/21 20:50,462.24,473.6,463.14,468.9,463.92
12/14/21 20:55,462.26,473.4,463.08,468.88,464.48
12/14/21 21:00,462.48,472.6,463.21,468.7,465.49
12/14/21 21:05,463.1,472.36,463.2,468.57,465.4
12/14/21 21:10,463.43,471.38,463.3,468.1,464.18
12/14/21 21:15,463.27,471.92,463.25,467.98,463.66
12/14/21 21:20,463.56,471.96,463.47,467.65,463.6
12/14/21 21:25,463.53,471.69,463.69,467.96,464.94
12/14/21 21:30,463.93,470.83,463.62,468.35,464.61
12/14/21 21:35,464.12,470.49,463.71,468.8,464.79
12/14/21 21:40,463.89,470.86,463.7,468.86,465.49
12/14/21 21:45,463.16,470.68,463.77,468.72,464.79
12/14/21 21:50,462.92,470.54,463.89,468.81,465.56
12/14/21 21:55,462.51,470.3,463.89,468.18,467.1
12/14/21 22:00,463.39,470.28,463.7,468.42,467.58
12/14/21 22:05,463.17,470.66,463.75,468.58,468.79
12/14/21 22:10,463.34,470.32,463.71,469.11,469.22
12/14/21 22:15,463.02,469.52,463.72,468.57,469.52
12/14/21 22:20,463.07,469.56,,468.23,469.48
12/14/21 22:25,463.23,468.38,,468.51,470.13
12/14/21 22:30,463.19,468.36,463.73,467.83,468.91
12/14/21 22:35,463.25,468.78,463.57,467.67,468.28
12/14/21 22:40,463.3,468.78,463.34,467.26,470.02
12/14/21 22:45,463.4,469.02,463.08,466.61,470.58
12/14/21 22:50,463.43,469.02,462.92,466.88,470.88
12/14/21 22:55,463.44,469.02,462.8,466.59,470.8
12/14/21 23:00,463.42,469.02,463.13,467.35,470.68
12/14/21 23:05,463.35,468.93,463.2,466.78,470.58
12/14/21 23:10,463.27,468.93,463.09,465.15,470.73
12/14/21 23:15,463.3,468.93,463.16,464.81,470.73
12/14/21 23:20,463.32,468.93,463.02,465.88,470.77
12/14/21 23:25,463.3,468.81,463.12,465.88,470.63
12/14/21 23:30,463.27,468.81,463.15,465.94,470.7
12/14/21 23:35,463.27,468.81,463.15,465.94,470.76
12/14/21 23:40,463.26,468.81,463,465.94,470.76
12/14/21 23:45,463.24,468.69,463.16,465.29,470.79
12/14/21 23:50,463.27,468.69,463.12,465.5,470.79
12/14/21 23:55,463.32,468.69,463.29,466.09,470.8
12/15/21 0:00,463.36,468.69,463.25,466.45,470.79
12/15/21 0:05,463.47,468.7,463.29,467.18,470.86
12/15/21 0:10,463.52,468.7,463.38,467.52,470.86
12/15/21 0:15,463.66,468.7,463.32,468.04,470.97
12/15/21 0:20,463.5,468.7,463.32,467.01,470.88
12/15/21 0:25,463.24,468.7,463.55,466.3,470.9
12/15/21 0:30,463.06,468.7,463.34,466.66,470.9
12/15/21 0:35,463.14,468.7,463.28,466.43,470.95
12/15/21 0:40,463.08,468.69,463.12,466.76,470.96
12/15/21 0:45,463.21,468.69,463.11,467.24,470.87
12/15/21 0:50,463.2,468.69,462.91,467.05,470.85
12/15/21 0:55,463.3,468.49,463.03,466.81,471.2
12/15/21 1:00,463.25,468.49,462.74,466.69,471.16
12/15/21 1:05,463.47,468.49,462.84,466.69,471.5
12/15/21 1:10,463.69,468.49,462.91,466.81,471.58
12/15/21 1:15,463.62,468.45,462.95,466.93,471.61
12/15/21 1:20,463.71,468.45,463.07,466.86,471.55
12/15/21 1:25,463.7,468.45,463.06,467.05,471.55
12/15/21 1:30,463.77,468.45,463.11,467,471.14
12/15/21 1:35,463.89,468.39,463.21,467.11,471.24
12/15/21 1:40,463.89,468.39,463.35,466.98,471.4
12/15/21 1:45,463.7,468.39,463.48,466.89,471.27
12/15/21 1:50,463.75,468.39,463.24,466.98,471.3
12/15/21 1:55,463.71,468.39,463.51,466.87,470.9
12/15/21 2:00,463.72,468.39,463.56,466.79,470.81
12/15/21 2:05,,468.39,463.45,466.8,470.81
12/15/21 6:20,,468.39,463.55,466.8,470.81
12/15/21 6:25,,468.38,463.55,466.8,470.81
12/15/21 6:30,,468.38,463.55,466.8,470.81
12/15/21 10:05,463.73,468.34,463.48,466.8,470.76
12/15/21 10:10,463.57,468.34,463.25,466.82,470.72
12/15/21 10:15,463.34,468.41,463.24,466.84,470.81
12/15/21 10:20,463.08,468.41,463.31,466.84,470.75
12/15/21 10:25,462.92,468.41,463.04,466.84,470.91
12/15/21 10:30,462.8,468.33,463.38,466.84,471
12/15/21 10:35,463.13,468.33,463.47,466.78,471.09
12/15/21 10:40,463.2,468.33,463.46,466.78,471.1
12/15/21 10:45,463.09,468.41,463.5,466.78,470.98
12/15/21 10:50,463.16,468.41,463.54,466.78,470.91
12/15/21 10:55,463.02,468.41,463.53,466.78,
12/15/21 11:00,463.12,468.41,463.23,466.78,473.09
12/15/21 11:05,463.15,468.41,463.34,466.85,472.8
12/15/21 11:10,463.15,468.41,463.29,466.9,473.04
12/15/21 11:15,463,468.41,463.25,466.45,472.86
12/15/21 11:20,463.16,468.41,463.39,466.87,472.82
12/15/21 11:25,463.12,468.41,463.57,466.78,472.76
12/15/21 11:30,463.29,468.41,463.45,466.45,473.04
12/15/21 11:35,463.25,468.38,463.5,466.25,472.83
12/15/21 11:40,463.29,468.38,463.44,465.89,473.01
12/15/21 11:45,463.38,468.38,463.42,466.32,473
12/15/21 11:50,463.32,468.38,462.86,466.4,473
12/15/21 11:55,463.32,468.38,462.75,466.34,473.12
12/15/21 12:00,463.55,468.34,462.21,466.37,473.18
12/15/21 12:05,463.34,468.32,461.62,466.36,473.13
12/15/21 12:10,463.28,468.38,461.68,466.35,473.22
12/15/21 12:15,463.12,468.39,461.68,466.69,473.3
12/15/21 12:20,463.11,468.39,461.93,466.8,473.33
12/15/21 12:25,462.91,468.39,461.78,466.8,473.14
12/15/21 12:30,463.03,468.39,461.79,466.46,473.25
12/15/21 12:35,462.74,468.39,461.66,466.66,473.25
12/15/21 12:40,462.84,468.39,461.89,466.66,473.43
12/15/21 12:45,462.91,468.35,461.95,466.66,473.35
12/15/21 12:50,462.95,468.35,462.23,466.64,473.49
12/15/21 12:55,463.07,468.03,462.8,466.82,473.9
12/15/21 13:00,463.06,467.67,462.68,466.96,473.8
12/15/21 13:05,463.11,467.83,462.2,466.98,473.78
12/15/21 13:10,463.21,468.11,462.05,467.05,474
12/15/21 13:15,463.35,468.44,462.13,467.04,474.1
12/15/21 13:20,463.48,468.44,462.24,466.88,474.23
12/15/21 13:25,463.24,468.44,461.82,,474.41
12/15/21 13:30,463.51,468.44,461.6,464.16,474.57
12/15/21 13:35,463.56,468.7,461.31,463.92,474.53
12/15/21 13:40,463.45,468.7,461.72,462.78,474.55
12/15/21 13:45,463.55,468.7,461.54,463.85,474.76
12/15/21 13:50,463.48,468.7,461.12,463.97,474.49
12/15/21 13:55,463.25,468.7,461.05,464.06,474.39
12/15/21 14:00,463.24,468.7,461.18,464.01,474.16
12/15/21 14:05,463.31,468.83,461.42,463.83,473.9
12/15/21 14:10,463.04,468.83,461.54,463.34,473.95
12/15/21 14:15,463.38,468.83,461.41,463.37,473.8
12/15/21 14:20,463.47,468.7,461.74,464.09,473.97
12/15/21 14:25,463.46,468.82,461.37,464.15,473.83
12/15/21 14:30,463.5,468.71,461.32,464.01,473.94
12/15/21 14:35,463.54,468.79,460.98,464.08,473.92
12/15/21 14:40,463.53,468.79,461.14,463.87,473.7
12/15/21 14:45,463.23,468.79,462.05,463.87,473.81
12/15/21 14:50,463.34,468.98,462.17,463.75,473.73
12/15/21 14:55,463.29,469.15,461.97,463.39,473.71
12/15/21 15:00,463.25,469.07,461.71,463.59,473.67
12/15/21 15:05,463.39,469.32,461.75,463.51,473.27
12/15/21 15:10,463.57,469.32,462.19,463.14,473.34
12/15/21 15:15,463.45,469.32,462.16,463.11,473.37
12/15/21 15:20,463.5,469.32,461.93,462.98,473.67
12/15/21 15:25,463.44,469.32,462.36,463.33,473.75
12/15/21 15:30,463.42,469.28,462.16,463.22,473.45
12/15/21 15:35,462.86,469.05,462.28,463.21,473.3
12/15/21 15:40,462.75,469.25,462.1,463.06,473.18
12/15/21 15:45,462.21,469.3,462.16,463.19,472.78
12/15/21 15:50,461.62,468.82,462.32,463.55,472.76
12/15/21 15:55,461.68,468.59,462.24,463.66,473.02
12/15/21 16:00,461.68,468.82,462.47,463.51,472.66
12/15/21 16:05,461.93,469,462.23,463.64,472.52
12/15/21 16:10,461.78,468.95,461.97,463.82,472.65
12/15/21 16:15,461.79,468.3,462.64,463.59,472.84
12/15/21 16:20,461.66,,463.92,463.4,472.92
12/15/21 16:25,461.89,467.88,464.48,463.75,472.57
12/15/21 16:30,461.95,467.88,465.49,463.85,472.16
12/15/21 16:35,462.23,468.06,465.4,463.75,471.63
12/15/21 16:40,462.8,468.39,464.18,463.38,471.2
12/15/21 16:45,462.68,468.39,463.66,463.35,472.35
12/15/21 16:50,462.2,468.02,463.6,463.15,471.88
12/15/21 16:55,462.05,467.78,464.94,462.83,470.83
12/15/21 17:00,462.13,467.92,464.61,462.73,470.43
12/15/21 17:05,462.24,467.9,464.79,462.55,469.94
12/15/21 17:10,461.82,467.88,465.49,462.51,470.64
12/15/21 17:15,461.6,468,464.79,462.01,470.98
12/15/21 17:20,461.31,468.18,465.56,461.78,471.26
12/15/21 17:25,461.72,468.24,467.1,461.98,471.85
12/15/21 17:30,461.54,468.46,467.58,462.12,471.91
12/15/21 17:35,461.12,468.71,468.79,461.74,471.41
12/15/21 17:40,461.05,468.59,469.22,461.91,471.23
12/15/21 17:45,461.18,468.97,469.52,461.76,471.82
12/15/21 17:50,461.42,468.84,469.48,462.04,471.62
12/15/21 17:55,461.54,469.08,470.13,462.11,471.58
12/15/21 18:00,461.41,469.35,468.91,462.2,470.28
12/15/21 18:05,461.74,468.76,468.28,462.03,470.26
12/15/21 18:10,461.37,468.92,470.02,462.17,469.9
12/15/21 18:15,461.32,468.68,470.58,462.01,470.45
12/15/21 18:20,460.98,468.78,470.88,462.06,470.61
12/15/21 18:25,461.14,468.99,470.8,462.34,470.65
12/15/21 18:30,462.05,468.73,470.68,461.9,469.98
12/15/21 18:35,462.17,468.59,470.58,461.41,469.96
12/15/21 18:40,461.97,468.64,470.73,461.47,470.18
12/15/21 18:45,461.71,468.4,470.77,461.86,470.04
12/15/21 18:50,461.75,468.38,470.63,461.85,469.8
12/15/21 18:55,462.19,468.69,470.7,461.44,469.43
12/15/21 19:00,462.16,468.37,470.76,461.92,469.44
12/15/21 19:05,461.93,468.41,470.76,460.26,468.9
12/15/21 19:10,462.36,468.09,470.79,459.48,468.92
12/15/21 19:15,462.16,468.46,470.79,461.02,469.01
12/15/21 19:20,462.28,468.27,470.8,460.24,469.03
12/15/21 19:25,462.1,468.64,470.79,460.43,468.9
12/15/21 19:30,462.16,468.85,470.86,460.09,468.88
12/15/21 19:35,462.32,468.86,470.86,459.81,468.7
12/15/21 19:40,462.24,468.72,470.97,458.62,468.57
12/15/21 19:45,462.47,468.32,470.88,458.68,468.1
12/15/21 19:50,462.23,468.01,470.9,458.41,467.98
12/15/21 19:55,461.97,468.05,470.9,459.42,467.65
12/15/21 20:00,462.64,468.4,470.95,460.6,467.96
12/15/21 20:05,463.92,468.02,470.96,461.35,468.35
12/15/21 20:10,464.48,468.01,470.87,461.3,468.8
12/15/21 20:15,465.49,468.21,470.85,463.01,468.86
12/15/21 20:20,465.4,468.3,471.2,463.76,468.72
12/15/21 20:25,464.18,468.29,471.16,463.25,468.81
12/15/21 20:30,463.66,468.4,471.5,462.72,468.18
12/15/21 20:35,463.6,468.57,471.58,463.08,468.42
12/15/21 20:40,464.94,468.84,471.61,464.57,468.58
12/15/21 20:45,464.61,468.61,471.55,464.38,469.11
12/15/21 20:50,464.79,468.6,471.55,464.02,468.57
12/15/21 20:55,465.49,468.38,471.14,464.05,468.23
12/15/21 21:00,464.79,468.53,471.24,462.55,468.51
12/15/21 21:05,465.56,468.57,471.4,462.07,467.83
12/15/21 21:10,467.1,468.28,471.27,461.24,467.67
12/15/21 21:15,467.58,468.45,471.3,460.46,467.26
12/15/21 21:20,468.79,468.52,470.9,460.77,466.61
12/15/21 21:25,469.22,468.58,470.81,461.38,466.88
12/15/21 21:30,469.52,468.37,470.76,460.78,466.59
12/15/21 21:35,469.48,468.55,470.72,460.23,467.35
12/15/21 21:40,470.13,468.55,470.81,461.36,466.78
